probeset,hgnc
73429_at,DCTN4
73433_at,SPARC
73437_at,MCC
73439_at,SECISBP2
73453_at,GRIA4
73455_f_at,MT1JP///MT2P1///MT1P3///MT1E///MT1B
73462_at,ZBTB21
73476_at,LYRM7
73478_at,RETNLB
73479_at,WDR61
73483_at,HRH1
73487_at,CELF4
73491_at,PROSER2
73493_at,KIAA1755
73495_at,ZEB2
73503_at,TNRC6B
73505_at,SIDT1
73507_at,TRIM13///KCNRG
73509_r_at,VPS26A
73514_at,GINS4
73522_at,RIOK1
73526_at,BRWD3
73528_at,C22orf15
73530_at,LNPEP
73535_at,SEC61A2
73539_at,PCDH9
73541_at,MCPH1
73545_r_at,ZDHHC8P1
73549_at,PRTG
73554_at,CCDC80
73556_at,ZFP14
73561_at,IL1RL1
73565_at,SENP6
73566_at,VPS13C
73568_at,DOCK9-AS2
73573_at,ZNF780A
73576_at,SLC30A7
73580_at,NUDT16
73592_at,PBX4
73596_at,CXXC4
73602_at,CHRNB2
73610_at,VPS13A-AS1
73617_at,KIF7
73619_at,TRBV4-2
73621_at,COX5A
73623_at,FCRL4
73627_at,BEND4
73634_at,SLITRK6
73638_at,CNKSR3
73644_at,ATP8B3
73648_s_at,C5orf58
73650_at,TMEM63C
73652_r_at,ZNF610
73657_at,LINC00324
73660_at,TMEM139
73666_at,C21orf59
73671_at,SLIT2-IT1
73678_at,CCDC84
73680_at,EP400NL
73682_at,RUNX2
73684_at,WDR72
73686_at,EFCAB2
73688_at,RNU5E-6P///PTCH2
73689_at,GGCX
73691_at,EPHA10
73693_at,MGAT4A
73695_at,MARCH1
73697_r_at,KCNC3
73705_at,DOK3
73707_at,DMGDH
73709_at,CLDN16
73713_at,RABL2A///RABL2B
73716_r_at,ZNF430
73719_at,RPS6KA2-AS1
73721_at,GTSF1L
73724_f_at,ADCY1
73726_r_at,ADCY1
73728_at,CLK3
73730_at,GPATCH2L
73732_at,PIK3CG
73735_at,SNX20
73739_at,NMRAL1
73741_g_at,NMRAL1
73743_at,RNF135
73745_at,ST13
73748_at,TMBIM4
73752_at,TRERF1
73759_at,ZFAND4
73763_at,OPA3
73770_at,C3orf67
73772_g_at,C3orf67
73773_at,C3orf67
73776_at,MX2
73780_at,C11orf92
73782_at,TMEM86A
73784_at,SYCN
73789_at,GFRA1
73790_at,HEATR6
73793_at,C9orf50
73794_at,SSBP2
73798_at,ERCC4
73800_at,POC1B-GALNT4///GALNT4
73801_at,GOSR1
73807_at,XRRA1
73812_at,KCNIP4
73819_at,SSC5D
73826_at,C7orf13
73829_at,TICRR
73832_at,SCAF4
73837_at,TOR1AIP2
73839_at,SLC25A27
73841_at,CSNK1G1
73843_at,GID8
73848_at,RCOR3
73856_at,GABPB1-AS1
73858_at,CNTD1
73864_at,MARCH11
73870_at,SATB1
73876_at,FAM71F1
73881_at,RASGEF1A
73883_at,CHD9
73887_at,DPPA5
73895_at,ASB17
73899_at,DDX43
73904_at,BROX
73909_at,OMG
73914_at,FAM92B
73920_at,SEPT2
73925_at,TRIM59
73927_at,RGS5
73929_at,C9orf53
73931_at,CEPT1
73933_at,FAM49A
73935_at,LELP1
73937_at,ZNF394
73939_at,NHLRC2
73944_at,SMIM12
73946_at,TMEM229B
73952_at,TMOD2
73955_at,CLIP4
73962_at,SRSF12
73967_at,FAM135B
73968_at,SSTR1
73970_at,TSNARE1
73972_at,TMPRSS13
73975_at,LRRN1
73981_at,EMR2
73987_at,VGLL3
73989_at,CLEC5A
73991_at,C20orf112
73993_at,HIF1AN
73995_at,DYX1C1
73996_at,PTK2
73998_at,C1orf100
74000_at,C12orf42
74002_at,C7
74006_at,DPF3
74008_at,SLC28A1
74016_at,NXF2///NXF2B
74021_at,TTC21B
74032_i_at,RNF133
74042_g_at,BAIAP2L2
74046_at,TTC12
74048_g_at,TTC12
74050_r_at,TTC12
74060_at,EMX2OS
74062_at,FAM131C
74066_at,ADAMTS9-AS1
74067_at,UBASH3B
74069_at,C10orf114
74071_at,SLC35F6
74073_at,RFX7
74095_at,C17orf50
74099_at,CACNA2D1
74112_at,DSCC1
74114_at,DDX19B
74118_at,HMGN1
74120_at,LINC00238
74121_at,EFHC1
74138_at,ZNF429
74140_at,JDP2
74142_r_at,ZNF624
74155_at,OTUD7B
74158_at,RERG
74159_at,FOXD2-AS1
74168_at,TPRG1
74172_r_at,CCDC108
74176_at,RNF11
74178_at,ARID4B
74179_at,HELLS
74182_at,PLEKHG4B
74185_at,MAATS1
74189_at,BOD1L2
74195_at,ADAM18
74197_g_at,ADAM18
74199_at,CLEC12B
74201_at,AGPAT4
74202_at,C2CD3
74204_at,CBR4
74208_s_at,USP1
74213_at,CTSC
74217_at,FAM221B
74219_at,POLI
74221_at,RIT1
74223_at,RHPN1
74225_at,USP9X
74226_at,NEURL2
74229_at,MAP7D3
74232_at,CYYR1
74234_at,FSD2
74236_at,TRAF6
74243_at,CYP4F43P///CYP4F30P
74246_at,MAGI2-AS2
74252_at,IGDCC3
74253_at,C2orf81
74255_at,SCUBE3
74259_at,TCP11
74264_at,GID4
74266_at,CCT8L1P///CCT8L2
74268_at,KCNK3
74272_at,UGT3A1
74288_at,TLE6
74297_at,SYT13
74300_at,RAD54B///FSBP
74305_at,CSTF2
74312_at,RRM2B
74315_i_at,SNX16
74316_r_at,SNX16
74318_at,DRAXIN
74321_at,ELOVL4
74325_at,SLC38A9
74333_at,SPG7
74335_at,AIM1L
74338_at,ROR1
74343_at,DZANK1
74348_at,CDK19
74350_at,GIMAP2
74355_at,LINC00641
74366_at,PIH1D3
74368_at,POU2F1
74370_at,SCARA3
74373_at,USP35
74374_at,C1orf74
74375_at,BRIP1
74377_at,SLC31A1
74379_at,GDPD2
74382_g_at,TRAF1
74384_at,TRAF1
74386_at,FBXW7
74391_at,HDAC5
74393_at,TPH1
74396_at,MEIG1
74398_at,MEIG1
74402_at,PANK2
74406_at,GSTM3
74414_at,DNASE2B
74420_at,OR51E1
74436_at,TCTN2
74443_at,CEP89
74445_at,NLRP7
74448_at,ZNF483
74455_at,CCDC83
74459_at,RASSF8
74460_at,C17orf64
74462_at,C2orf88
74463_at,SLC25A5-AS1
74469_at,TRPM3
74473_at,LYPD6
74476_at,DUSP5P1
74478_at,DUSP5P1
74481_at,LAMTOR5-AS1
74488_at,ZNF552
74491_at,CHD7
74493_at,SPATA12
74497_at,C17orf74
74499_at,HORMAD1
74500_at,GALNT12
74502_at,SRD5A2
74504_at,TMEM38B
74507_at,ZBTB8A
74511_at,PTCHD2
74523_at,CTTNBP2NL
74527_at,MTX3
74540_at,RBM12B
74549_at,CATSPERD
74554_at,FAHD2A
74556_i_at,PLCL1
74558_r_at,PLCL1
74561_at,SAMD3
74563_at,CCNB3
74565_at,KCNE4
74569_at,SFXN5
74572_at,C1orf192
74574_at,RASGRP4
74576_at,ATP8A2
74578_at,C12orf52
74580_at,SOHLH2///CCDC169-SOHLH2
74583_at,TMEM67
74586_at,WIBG
74588_at,C19orf77
74590_at,HRH1
74592_at,PRR14L
74594_at,GGT6
74598_at,LRRC46
74601_at,FBXO10
74603_at,BRWD1
74614_at,BACH2
74615_at,FCRL5
74616_at,CROT
74621_at,ST7-AS1
74623_at,EBF2
74625_at,KLHL31
74627_at,MRO
74629_at,CLDN12
74632_at,FAM149A
74634_at,TWSG1
74636_at,FOXP1
74638_at,PHLDB2
74640_at,DUSP18
74641_at,ADAMTS13
74645_r_at,ANKRD20A5P
74649_at,ARHGAP24
74651_at,DMRTB1
74658_at,LCA5L
74662_at,DNAL1
74667_at,CCDC37
74669_at,RNF121
74670_at,RNF121
74676_at,CCSER2
74678_at,GTF3A
74682_at,RSBN1
74685_at,LINC00661
74688_at,CASC2
74690_at,SEC61A2
74692_at,ZNF320
74697_at,KIAA1217
74698_at,BRI3BP
74700_at,CATSPER2
74702_at,TNPO1
74706_at,ALS2CR12
74709_at,MIR214
74715_at,DCLRE1B
74719_at,LRRN1
74721_at,EPG5
74723_at,GRHL3
74734_at,UTP14A
74737_at,TULP3
74739_g_at,TULP3
74745_at,GOLPH3L
74749_at,CYYR1
74759_at,PRR19
74761_at,ZNF846
74763_at,CSDA
74782_at,SLC16A14
74789_at,PDE4C
74791_at,SLC10A4
74799_at,C19orf71
74802_r_at,CLUAP1
74805_at,FUT10
74814_at,CXorf40A///CXorf40B
74818_at,ARHGAP21
74824_at,VPS36
74826_at,BTN3A2
74828_at,CATSPER3
74829_at,ECT2
74836_at,MNS1
74838_s_at,CLINT1
74841_r_at,CLINT1
74847_s_at,NOXA1
74854_at,LRRC27
74863_at,SLAMF7
74867_at,SAMD9L
74871_at,ARHGEF37
74875_at,CTDSPL2
74885_at,MAPK15
74887_at,TTC26
74888_at,HAS2
74890_at,TSEN54
74892_r_at,ROBO2
74894_at,DHDH
74899_at,LARP1B
74906_at,GPR83
74909_i_at,LMBRD2
74912_f_at,LMBRD2
74923_at,TRA2B
74925_at,SLC35D2
74935_at,SLC39A9
74940_at,TMEM92
74943_at,NAT8L
74955_at,MSRB3
74957_at,RGL1
74959_at,SLC35E1
74963_f_at,BET1L
74964_at,BET1L
74965_at,KAZALD1
74968_at,ANKRD20A12P
74972_at,TSGA10
74977_at,SLC35G1
74979_at,NCS1
74981_at,DLX3
74984_at,ATG2B
74988_at,L3MBTL3
74994_at,DBR1
74996_at,ITCH
74998_at,C17orf104
74999_g_at,C17orf104
75005_at,RAD50
75006_at,RAB43///ISY1-RAB43///RAB43P1
75007_at,OSM
75015_at,PPP4R1
75016_at,SLC6A4
75018_at,FANCI
75020_at,EIF2C4
75023_at,GALNT13
75027_at,ELP2
75028_r_at,SCAMP1
75032_at,RSPO1
75033_at,KIAA1919
75035_f_at,C5orf28
75037_at,PRR9
75041_at,CLMP
75042_at,TRAPPC13
75045_at,GALNT15
75048_at,METTL8
75049_g_at,METTL8
75051_at,METTL8
75055_i_at,YTHDC1
75057_r_at,YTHDC1
75060_at,SBSN
75061_at,TRNT1
75064_at,NOD2
75066_at,ARPP19
75067_at,WDR52
75069_at,CCDC71
75071_at,SNX13
75077_at,ARRDC3
75083_at,ZC3H6
75084_at,TNFRSF19
75091_at,DHDDS
75093_at,SMARCA5
75096_at,GLTPP1///GLTP
75098_at,TAOK1
75100_at,LRRC4C
75108_at,GPAM
75110_at,ALDH6A1
75112_at,RNF41
75115_at,ARPC4-TTLL3///TTLL3
75117_at,NAALAD2
75118_at,MIR4519
75121_at,CANT1
75125_at,TMEM161B
75128_at,TANGO2
75131_at,UGGT1
75136_at,VPREB3
75138_at,PHF15
75142_at,IGHD
75146_at,FSD1L
75147_at,NAA40
75149_r_at,ABHD13
75150_at,KLHDC7B
75159_at,S1PR1
75161_at,ARSK
75169_at,MFSD2B
75172_at,AGPAT3
75173_at,NIN
75176_at,ABCC9
75180_at,GTPBP10///CLDN12
75189_at,TCTN2///WAC-AS1
75195_at,TP53RK
75203_r_at,CASP4
75221_at,LSM12
75225_r_at,RNF19A
75230_at,KCNU1
75251_at,PTCD3
75257_at,VKORC1L1
75265_at,UBA6
75270_at,RAB3IP
75272_at,RRM2B
75283_at,GATAD1
75291_at,CHD2
75292_at,C11orf30
75301_at,ZNF100
75314_at,ILF3-AS1
75334_at,KIAA1984
75336_at,LRP10
75345_r_at,NKAIN1
75358_r_at,TRIM7
75370_s_at,CSPP1
75372_at,DNASE1
75373_at,WDFY2
75375_at,KALRN
75377_at,MTR
75383_at,ZNF274
75396_at,FAM19A2
75400_at,WDR38
75403_at,ADD2
75405_at,QSOX2
75408_at,C12orf43
75409_i_at,PCBP1-AS1
75411_at,CERS6
75414_at,CERS3
75420_at,FBXO31
75422_at,SLC25A32
75426_at,TARDBP
75431_at,RFTN2
75432_at,DNAJB13
75434_at,EPS8L2
75437_at,REEP3
75439_at,EAF1
75451_s_at,GALNT15
75453_at,SLX4
75455_at,AARS2
75457_i_at,ZNF41
75459_r_at,ZNF41
75464_at,FAM210B
75468_at,MMP11
75480_at,AP5S1
75484_at,INMT-FAM188B///FAM188B
75488_at,MAGI3
75489_at,IRX6
75491_at,CDK6
75495_at,AK7
75499_at,BAG1
75509_at,ADAMTS10
75511_at,ASCC3
75513_at,LINC00458
75524_at,ERI2
75526_at,RAB39B
75528_at,GMPS
75536_at,ANKRD50
75538_at,ANKRD50
75543_at,GART
75550_at,SLC25A36
75552_at,ZNF518A
75559_at,ODF3L1
75563_r_at,SH3D21
75569_s_at,BNC2
75574_at,SMAP1
75578_at,SPPL2C
75582_at,PGBD1
75584_r_at,MGAT5B
75586_r_at,PRKCH
75588_at,STXBP5-AS1
75593_at,FAM91A1
75595_at,TSSK6
75603_at,NPSR1-AS1
75611_at,LINC00113
75613_at,DCUN1D1
75617_at,DENND4A
75626_at,PTPN4
75628_at,JPH2
75630_at,NPHP3
75632_at,MXD4
75637_at,SLC8A1
75639_at,PASK
75641_at,DAZAP1
75643_at,NDOR1
75645_at,HOXA-AS2
75647_at,ST6GALNAC1
75648_at,HAVCR2
75652_at,CDKN2B
75654_at,TTF2
75656_at,FANCA
75660_at,RPRD2
75664_at,ERC1
75665_at,ZFP57
75667_at,LINC00710
75668_at,ATG10
75672_at,LARP4B
75674_at,STOX2
75680_at,ARAP3
75685_at,SMC6
75687_at,CCDC88C
75691_at,TRNT1
75694_at,CRYGS
75705_at,C8orf44
75713_at,C1RL
75718_f_at,ERV3-1
75722_at,CHST11
75723_at,FNBP4
75728_at,TMEM179
75730_at,CSNK1G3
75733_at,C19orf52
75735_at,C19orf52
75740_at,THBS1
75742_at,CD82
75744_at,TMEM127
75750_at,PAPOLG
75752_at,SP1
75754_at,C11orf87
75764_at,CEP68
75775_at,RASA1
75777_at,DAK
75778_at,MYO19
75793_f_at,ZNF726
75795_r_at,ZNF726
75800_r_at,ZNF800
75808_r_at,KIF1C
75810_at,TMEM65
75818_at,KCNC2
75820_r_at,GTF2IRD2P1///GTF2IRD2///GTF2IRD2B
75822_at,VN1R108P
75825_at,PARP11
75826_at,PRELP
75836_s_at,PARG
75838_at,C1orf172
75840_at,RICTOR
75842_at,KRBA2
75846_at,SLC22A5
75848_at,ANKRD12
75854_at,AURKAIP1
75856_at,ANKRD11
75858_at,LARP4
75860_at,ANGEL2
75861_at,IGDCC3
75872_at,NICN1
75874_at,GDF7
75882_at,IRF7///CDHR5
75888_at,CDKL3
75889_at,SLC35E4
75895_at,WBP11
75906_at,INPP4B
75910_at,P4HA2
75922_at,TMEM56
75923_at,GRAMD1A
75926_i_at,RRP7B///RRP7A
75927_r_at,RRP7B///RRP7A
75930_at,TRIM38
75938_at,RNF112
75940_at,TFAM
75942_at,ZNF252P
75948_at,CLDN6
75954_at,HSPH1
75979_at,CASP8AP2
75986_at,MDGA1
76002_at,SRGAP2
76008_at,ANKRD12
76009_at,CADM2
76016_r_at,ADD3
76018_at,TTLL7
76020_at,LINC00843
76022_r_at,SLC35C1
76027_at,CDC42BPB
76036_at,MVB12B
76038_at,PABPC1L
76041_g_at,PABPC1L
76043_at,ANXA2
76045_at,SNORD23///GLTSCR2
76047_at,SDAD1
76048_at,CCDC85A
76050_s_at,AES
76053_at,EPC1
76056_at,CCNI
76057_f_at,MCM10
76060_r_at,SLC25A46
76063_s_at,PSMG4
76066_at,KCNJ5
76072_at,GLYCTK
76077_at,ST3GAL1
76087_at,ATXN7L1
76096_at,SFPQ
76098_r_at,DDX58
76100_at,PDE10A
76102_at,ZNF45
76108_at,KLK3
76112_at,PIH1D2
76114_at,GNRH1
76116_r_at,LYRM7
76118_at,RERGL
76120_at,ORC2
76121_at,FAM126B
76127_at,NAA38
76129_at,LRRC27
76130_at,ANKH
76133_at,GCNT2
76135_at,SH2D3A
76137_at,HNF4A
76140_at,C3orf38
76141_at,USP49
76146_at,TRAPPC2L
76148_at,EIF2AK1
76149_at,HGD
76151_at,AIFM2
76153_at,COX10-AS1
76155_at,C1orf168
76163_at,FABP4
76167_at,UBTD2
76169_at,SEC31A
76173_at,WIPF3
76180_at,DNAJC9///MRPS16
76182_at,ZBTB20
76183_at,MTAP
76186_r_at,DBR1
76188_at,C16orf52
76190_at,UNKL
76199_at,THSD4
76201_at,GSG1
76203_at,RAPGEFL1
76208_at,RNF39
76212_at,HES2
76214_at,KLHL42
76215_at,ZNF548
76218_r_at,ZNF28
76219_at,FAM209A///FAM209B
76222_at,HOXD-AS1
76226_at,PCDHB5
76227_at,TFCP2L1
76228_at,PAXBP1
76231_at,GJD3
76233_at,DNAAF3
76242_at,ACSF3
76244_at,SALL1
76247_at,PPP1R14B
76249_at,CABS1
76251_at,MAML3
76254_at,KDM4C
76256_at,NHP2L1
76259_at,CCDC70
76264_at,PPP2R5E
76266_at,ALG9
76268_at,SUN5
76272_at,RABL3
76275_at,RIMKLB
76277_at,WDFY4
76278_at,SHC4
76279_s_at,SPATA3
76281_r_at,SPATA3
76282_r_at,SPATA3
76284_s_at,ZNHIT2
76290_at,ZSWIM1
76294_at,ASPDH
76295_at,TRIM36
76297_at,CCDC42
76298_at,MAP3K2
76300_at,ZNF653
76305_at,FCRL5
76307_at,DEFB123
76309_at,CDS1
76311_at,WDR16
76315_at,MLL3
76319_at,KLHL2
76321_at,MAPKAP1
76323_at,SPAG4
76325_at,PIK3C2A
76326_at,EPB41L4A-AS1
76329_at,SMIM10
76333_at,DNAJB3
76336_at,PPP1R1A
76338_at,MRPS30
76340_r_at,EIF2A
76343_at,ACTR8
76345_r_at,TGFB1///B9D2
76347_at,CYB5RL
76349_r_at,FGD4
76352_at,INO80C
76354_at,TBC1D21
76362_at,SLCO3A1
76364_at,BATF2
76367_at,LIN7B
76369_at,MRS2
76371_g_at,MRS2
76379_at,FAM84B
76383_at,KIAA1715
76385_at,TMEM198
76388_at,C11orf92
76393_at,ZNF207
76395_at,GPR110
76397_at,DPY19L2
76400_at,C9orf152
76402_at,YJEFN3
76403_at,VASH2
76405_at,C1QTNF9B-AS1
76415_r_at,GRID1
76421_at,AASDH
76426_at,PHOSPHO2
76430_at,CATSPER2P1///CATSPER2
76432_g_at,CATSPER2P1///CATSPER2
76434_at,CATSPER2P1///CATSPER2
76435_at,NCEH1
76437_at,RIMKLA
76439_at,DTL
76440_at,SEPT12
76442_at,HOMEZ
76444_at,SLC16A9
76446_at,SLC47A2
76448_at,SLC6A13
76453_at,KIAA1430
76455_at,UPB1
76457_at,ORMDL1
76463_at,KCNK5
76465_at,GPR155
76467_at,PDZD8
76470_at,FAM151A
76471_at,ACOT11
76474_at,ESCO1
76476_at,ZBTB10
76477_at,SDAD1
76479_at,NES
76481_at,ING5
76483_s_at,TRIM47
76485_r_at,TRIM47
76487_at,TRIM47
76489_at,PTPLB
76495_at,CLN8
76497_at,AK8
76507_at,PEX26
76509_at,DBIL5P
76513_at,MTHFD2
76514_at,SLC6A17
76516_at,FAM98B
76522_at,COG8
76524_at,RPL13
76526_at,FAM228A
76528_at,COL22A1
76530_at,CDC37L1
76532_at,HSPB9
76534_at,C16orf88
76543_at,LMO2
76545_at,VPS36
76547_at,RIC3
76552_at,MIR7-3HG
76554_g_at,MIR7-3HG
76556_at,MIR7-3HG
76559_at,GCC2
76563_at,MFI2-AS1
76564_at,OTP
76566_at,ERC1
76569_at,NOTCH1
76571_at,ITGBL1
76577_at,MTPN
76579_at,ZNF319
76581_at,GTF2IRD2///GTF2IRD2B
76583_at,PDE6D
76586_at,SLC25A48
76588_at,ITFG1
76592_at,MSL2
76594_at,DHDDS
76596_at,SNX8
76600_at,SGK2
76602_at,HDAC4
76604_at,SLC29A3
76606_at,ZNF554
76611_at,FIZ1
76614_at,ILDR2
76616_at,ZNF674-AS1
76618_at,MORC2-AS1
76620_at,TCHP
76622_at,TUSC3
76623_at,DCLK1
76626_at,TKTL2
76639_at,AZIN1
76642_at,HSCB
76643_at,FXYD4
76647_at,PHRF1
76649_at,ZNF180
76655_at,RAB11FIP3
76659_at,ENTHD2
76661_at,MYCBPAP
76665_at,ISYNA1
76667_at,AKIP1
76669_g_at,AKIP1
76672_at,TMEM174
76676_at,FAM163A
76678_at,DPPA3P2///DPPA3
76680_at,TEX14
76682_at,PDCD6IP
76684_at,TTC7A
76687_at,RGMB
76689_at,PGPEP1
76691_at,CBX5
76695_at,USP31
76701_at,STEAP2
76703_at,MAMDC2
76710_at,CLCF1
76713_r_at,ALG2
76716_at,TBC1D15
76718_at,LRRC10B
76720_f_at,LRRC10B
76722_r_at,LRRC10B
76725_at,LINC00467
76727_at,PHOSPHO1
76728_at,DIS3L2
76733_at,PHLDB3
76735_at,VSTM4
76736_at,ARL5B-AS1///NSUN6
76739_at,POMT2
76741_g_at,POMT2
76743_at,POMT2
76748_at,C3orf43
76750_at,LAYN
76752_at,ANKRD35
76754_at,DDX31
76761_at,SEL1L
76763_at,WDR31
76765_at,UTP23
76767_at,ZNF420
76769_at,FMO2
76772_at,LYPLAL1
76774_at,KIF18A
76777_s_at,XKR4
76779_at,NUDT16
76781_g_at,NUDT16
76789_at,IKBIP
76793_at,C19orf18
76795_at,PPAPDC3
76801_i_at,PIAS2
76804_r_at,PIAS2
76807_at,ABCA7
76809_at,SRPRB
76811_r_at,BACH2
76813_i_at,TLR4
76817_r_at,TLR4
76820_at,FXYD7
76821_at,WDPCP
76824_at,FAM120AOS
76828_at,JPH2
76830_at,TRNP1
76831_at,MR1
76832_at,SETD5
76836_at,CDS2
76839_at,TAB3
76844_at,AURKAIP1
76847_at,GNG4
76852_at,TMEM86B
76855_at,LIX1L
76856_at,GLIS3
76858_at,LYRM2
76869_at,ZDHHC6
76871_at,FIGNL1
76873_at,CACNA2D4
76875_at,GMEB1
76876_at,ARHGAP5-AS1
76878_at,TRAF1
76885_at,NOS1
76889_at,UBE2G2
76899_at,PCNXL4
76908_at,TAF8
76917_at,TTC23
76919_at,KCTD6
76920_at,MASTL
76925_r_at,ARPC4-TTLL3///TTLL3
76928_r_at,MSL3
76930_at,C9orf114
76936_at,KRT80
76940_r_at,GSTK1
76942_i_at,KLF8
76944_r_at,KLF8
76952_at,DEPDC1
76954_at,VANGL1
76963_at,MAGEL2
76970_r_at,GYPE
76974_at,BRI3BP
76978_at,AQP7P3
76982_at,AFG3L1P
76984_at,INCENP
76986_at,KIAA1161
76989_at,LRRC38
77004_at,RFT1
77008_at,NANP
77010_at,RAB7L1
77012_at,HOXD-AS2
77022_at,NCEH1
77024_at,HAUS2
77029_at,U2AF2
77035_at,TMSB4X
77041_at,WDR4
77043_at,CCDC126
77045_at,GUCY1A3
77051_at,LRRC45
77053_at,TSHZ2
77055_at,LRFN3
77057_g_at,LRFN3
77061_at,POLR3A
77062_at,SMTNL2
77063_at,TOP3A
77066_at,ASCL5
77068_at,SLC6A11
77073_at,NR6A1
77075_at,PFN4
77078_at,PROX1
77080_at,PROX1
77083_at,SLC8A1
77086_at,FERMT1
77092_at,ARHGEF40
77094_at,SNAP47
77096_at,ANLN
77102_at,TADA2A
77106_at,ARHGEF37
77108_at,DRAM1
77110_at,SLC25A27
77118_at,ZCCHC3
77125_at,PLCXD3
77136_at,LSM11
77137_at,LINC00470
77139_at,SLC25A23
77141_at,ZNF577
77143_at,ESF1
77154_at,SH3TC1
77156_at,TRMT61A
77159_at,EGLN1
77161_at,IL17RA
77163_at,RBMS2
77167_at,C9orf131
77172_f_at,CTU1
77176_at,CALY
77180_at,TMEM62
77182_at,NABP1
77184_at,TSNAXIP1
77186_at,FOXS1
77190_at,EHD4
77192_s_at,CRB3
77194_i_at,CRB3
77197_at,DENND1C
77199_at,PAX8
77201_at,KIF15
77211_at,SKA3
77218_at,EHF
77221_s_at,TARS2
77226_at,SPATS2
77229_r_at,KIAA1211L
77231_at,LYN
77233_at,TSPAN32
77235_at,ZC3H18
77237_at,ITGA8
77239_at,AFTPH
77241_at,MAPK8IP1
77243_at,LZIC
77244_at,HES4
77246_at,C10orf118
77248_at,CABLES1
77252_at,MED28
77255_at,PHIP
77259_at,PPP1R3E
77261_at,POU2F2
77269_at,USP16
77271_at,USP16
77275_at,SAV1
77283_at,ENTPD3-AS1
77285_s_at,ZNF775
77287_at,ZNF775
77297_at,ARHGEF35
77299_at,ATP1B3
77301_at,TRIM63
77303_at,METTL14
77314_at,DPF3
77316_at,COL12A1
77323_at,FAM181B
77325_at,LRFN3
77326_at,CCDC88A
77335_at,SOST
77337_at,KCNK6
77339_at,DPY19L3
77341_at,ZFHX3
77350_at,INF2
77352_at,TOR4A
77354_at,TOR4A
77356_at,GOLGA6L10///GOLGA6L5///GOLGA6L9///GOLGA6L3///GOLGA6L4
77358_at,EEF1D
77361_g_at,EEF1D
77364_at,FOXQ1
77368_r_at,POF1B
77375_at,TMEM204
77384_at,PQLC2
77386_at,BDH1
77388_at,CEP78
77390_at,CHMP4BP1///CHMP4B
77391_at,CREBRF
77393_at,CDRT4///TVP23C-CDRT4
77396_i_at,HABP4
77399_at,FAM91A2
77401_at,RMND1
77403_at,ACE
77405_at,TREML2
77407_at,MYOM3
77411_at,SPTLC1
77417_at,ALDOB
77419_at,TAF3
77422_at,TNS4
77424_at,NOV
77426_at,SLC38A4
77427_at,RPL7L1
77430_s_at,ZNF562
77432_at,ZNF562
77434_at,THAP2
77436_at,TANGO2
77441_at,PDK4
77443_at,PDK4
77448_at,CLCNKA///CLCNKB
77452_at,SPCS3
77454_at,TBC1D9B
77456_at,HAPLN2
77461_at,NAIP
77465_at,NAA30
77468_at,RNF19A
77472_at,RNF19A
77474_at,STK4
77475_at,PIK3R1
77481_at,KIAA1551
77483_r_at,ZNF3
77489_at,SETD8
77491_at,H2AFV
77497_s_at,C16orf55
77499_at,FAM13B
77501_at,CHD7
77505_at,DHRS12
77508_r_at,RABEP2
77510_at,DNAJC22
77512_at,SERTAD4
77514_at,DHX36
77516_r_at,PROM2
77518_at,SLC12A3
77520_at,SKP1
77538_at,SLC35B4
77540_at,FAM109A
77542_at,MSI2
77544_at,ARL6IP6
77546_at,TENM2
77548_at,FBXO32
77550_f_at,LINC00263
77563_at,DHRS4-AS1
77565_at,ZSCAN5A
77568_at,ZSCAN5C///ZSCAN5A
77570_at,HOXB13
77572_at,RAB20
77574_at,PHF20
77576_at,FCRL1
77578_at,CRTAC1
77579_at,PTPDC1
77581_at,RAVER2
77588_at,ARHGEF28
77591_at,STAG3///PVRIG///PILRB
77595_at,TARS2
77597_at,LINC00654
77599_at,SLC44A3
77603_at,SHF
77605_at,FZD5
77611_at,C16orf87
77613_at,N4BP2
77615_f_at,NFX1
77618_at,NFX1
77624_at,LMAN1L
77629_at,ADAMTS18
77631_at,SPRY1
77638_r_at,TRIM65
77641_at,CCDC74B
77648_at,SNRPD3
77650_at,MOB1B
77660_at,CLDN1
77662_at,MIR616
77664_at,XRN2
77672_at,SFXN1
77679_f_at,TLK1
77681_r_at,TLK1
77683_r_at,NFATC2IP
77685_at,ZNRF3
77707_at,CHID1
77708_s_at,CHID1
77710_at,PDPK1
77711_at,C4orf21
77713_at,HIPK3
77719_at,BANK1
77729_r_at,RBL1
77732_r_at,RNF157
77747_at,ZNF785
77749_at,DDX58
77751_at,GCNT3
77753_at,FKBP14
77759_at,CAMK2N1
77761_at,ELMO2
77764_g_at,ELMO2
77768_at,TNRC18
77773_at,TYSND1
77775_at,HDAC8
77777_at,CTH
77786_at,MAP1B
77789_g_at,MAP1B
77791_at,ACBD5
77794_at,TRIM41
77800_at,ARHGEF3
77812_at,KIF27
77817_r_at,LPAR1
77819_r_at,C9orf139
77821_at,CSGALNACT2
77825_at,MED6
77829_at,ZNF564
77831_at,PDE4D
77842_at,RRM2
77845_r_at,ECD
77848_f_at,ZNF837
77851_at,PHACTR2
77854_at,MAN2A1
77858_at,BAZ1A
77860_at,TBC1D14
77862_at,C22orf32
77864_at,LRP10
77866_at,PIK3C2A
77873_at,KREMEN1
77877_at,CORO1C
77886_at,LRRC58
